Date	1W
19.04.2013	31.7594
22.04.2013	31.6191
23.04.2013	31.672
24.04.2013	31.5325
25.04.2013	31.1943
26.04.2013	31.3123
29.04.2013	30.9804
30.04.2013	31.1012
01.05.2013	31.371
02.05.2013	31.2419
03.05.2013	31.0865
06.05.2013	31.0842
07.05.2013	31.0826
08.05.2013	31.1357
09.05.2013	31.1739
10.05.2013	31.4587
13.05.2013	31.3745
14.05.2013	31.3778
15.05.2013	31.5434
16.05.2013	31.3822
17.05.2013	31.4813
20.05.2013	31.2926
21.05.2013	31.251
22.05.2013	31.3221
23.05.2013	31.4284
24.05.2013	31.4215
27.05.2013	31.3915
28.05.2013	31.5277
29.05.2013	31.6668
30.05.2013	31.7462
31.05.2013	31.9159
03.06.2013	31.8303
04.06.2013	31.9935
05.06.2013	32.2202
06.06.2013	32.2326
07.06.2013	32.198
10.06.2013	32.3296
11.06.2013	32.4511
12.06.2013	32.2397
13.06.2013	32.01
14.06.2013	31.7589
17.06.2013	31.7839
18.06.2013	32.0276
19.06.2013	32.2859
20.06.2013	32.8875
21.06.2013	32.8642
24.06.2013	32.9697
25.06.2013	32.8985
26.06.2013	33.0007
27.06.2013	32.8133
28.06.2013	32.8791
01.07.2013	33.0001
02.07.2013	33.1434
03.07.2013	33.1808
04.07.2013	33.243
05.07.2013	33.3548
08.07.2013	33.2433
09.07.2013	33.0615
10.07.2013	32.9548
11.07.2013	32.6198
12.07.2013	32.664
15.07.2013	32.636
16.07.2013	32.4693
17.07.2013	32.378
18.07.2013	32.5056
19.07.2013	32.4054
22.07.2013	32.346
23.07.2013	32.3694
24.07.2013	32.4902
25.07.2013	32.7307
26.07.2013	32.8537
29.07.2013	32.8487
30.07.2013	33.0021
31.07.2013	33.0426
01.08.2013	33.1238
02.08.2013	32.8577
05.08.2013	32.9598
06.08.2013	33.0008
07.08.2013	33.0115
08.08.2013	32.8455
09.08.2013	32.8993
12.08.2013	33.0376
13.08.2013	33.1269
14.08.2013	33.1214
15.08.2013	33.0164
16.08.2013	32.9645
19.08.2013	32.9842
20.08.2013	32.9656
21.08.2013	33.144
22.08.2013	33.0785
23.08.2013	33.0462
26.08.2013	33.0765
27.08.2013	33.1896
28.08.2013	33.2102
29.08.2013	33.2484
30.08.2013	33.3301
02.09.2013	33.4086
03.09.2013	33.5547
04.09.2013	33.3541
05.09.2013	33.4692
06.09.2013	33.3554
09.09.2013	33.1908
10.09.2013	33.0158
11.09.2013	32.8434
12.09.2013	32.682
13.09.2013	32.5081
16.09.2013	32.3038
17.09.2013	32.2483
18.09.2013	32.3106
19.09.2013	31.7068
20.09.2013	31.853
23.09.2013	31.8275
24.09.2013	31.901
25.09.2013	32.095
26.09.2013	32.3518
27.09.2013	32.3697
30.09.2013	32.4284
01.10.2013	32.2627
02.10.2013	32.2423
03.10.2013	32.2192
04.10.2013	32.2189
07.10.2013	32.2814
08.10.2013	32.4287
09.10.2013	32.4159
10.10.2013	32.2392
11.10.2013	32.3308
14.10.2013	32.3383
15.10.2013	32.289
16.10.2013	32.1568
17.10.2013	31.925
18.10.2013	31.8608
21.10.2013	31.9908
22.10.2013	31.719
23.10.2013	31.7777
24.10.2013	31.7506
25.10.2013	31.8527
28.10.2013	31.9634
29.10.2013	32.104
30.10.2013	31.9623
31.10.2013	32.1278
01.11.2013	32.4367
04.11.2013	32.3766
05.11.2013	32.5879
06.11.2013	32.4432
07.11.2013	32.4274
08.11.2013	32.6844
11.11.2013	32.8654
12.11.2013	32.9334
13.11.2013	32.7991
14.11.2013	32.6918
15.11.2013	32.6253
18.11.2013	32.5866
19.11.2013	32.753
20.11.2013	32.9412
21.11.2013	33.0701
22.11.2013	32.8041
25.11.2013	32.9962
26.11.2013	33.0171
27.11.2013	33.2333
28.11.2013	33.2079
29.11.2013	33.1608
02.12.2013	33.2641
03.12.2013	33.3014
04.12.2013	33.2311
05.12.2013	33.0068
06.12.2013	32.7641
09.12.2013	32.7977
10.12.2013	32.7628
11.12.2013	32.8013
12.12.2013	32.8382
13.12.2013	32.9136
16.12.2013	32.9417
17.12.2013	32.9871
18.12.2013	32.9111
19.12.2013	33.0123
20.12.2013	33.034
23.12.2013	32.6732
24.12.2013	32.7167
25.12.2013	32.7664
26.12.2013	32.7426
27.12.2013	32.6377
30.12.2013	32.8851
31.12.2013	32.9091
01.01.2014	32.8945
02.01.2014	33.128
03.01.2014	33.2364
06.01.2014	33.2727
07.01.2014	33.1842
08.01.2014	33.237
09.01.2014	33.2685
10.01.2014	33.0998
13.01.2014	33.3204
14.01.2014	33.3539
15.01.2014	33.406
16.01.2014	33.4553
17.01.2014	33.596
20.01.2014	33.8053
21.01.2014	33.981
22.01.2014	33.9962
23.01.2014	34.1311
24.01.2014	34.594
27.01.2014	34.7726
28.01.2014	34.8778
29.01.2014	35.1299
30.01.2014	34.9118
31.01.2014	35.1996
03.02.2014	35.4942
04.02.2014	35.1039
05.02.2014	34.9527
06.02.2014	34.7009
07.02.2014	34.7987
10.02.2014	34.7888
11.02.2014	34.78
12.02.2014	34.8698
13.02.2014	35.2086
14.02.2014	35.2068
17.02.2014	35.2896
18.02.2014	35.4844
19.02.2014	35.6974
20.02.2014	35.8211
21.02.2014	35.576
24.02.2014	35.5152
25.02.2014	35.7128
26.02.2014	36.0634
27.02.2014	36.1531
28.02.2014	35.9134
03.03.2014	36.6384
04.03.2014	36.1598
05.03.2014	36.1583
06.03.2014	36.2354
07.03.2014	36.5029
10.03.2014	36.4044
11.03.2014	36.5703
12.03.2014	36.5617
13.03.2014	36.6013
14.03.2014	36.6934
17.03.2014	36.3266
18.03.2014	36.3023
19.03.2014	36.0203
20.03.2014	36.2277
21.03.2014	36.299
24.03.2014	36.1776
25.03.2014	35.655
26.03.2014	35.5836
27.03.2014	35.6773
28.03.2014	35.8179
31.03.2014	35.2279
01.04.2014	35.1345
02.04.2014	35.4723
03.04.2014	35.6311
04.04.2014	35.3261
07.04.2014	35.6928
08.04.2014	35.7315
09.04.2014	35.7044
10.04.2014	35.5739
11.04.2014	35.6978
14.04.2014	35.9745
15.04.2014	36.2408
16.04.2014	36.0491
17.04.2014	35.6674
18.04.2014	35.6284
21.04.2014	35.7493
22.04.2014	35.7466
23.04.2014	35.7647
24.04.2014	35.817
25.04.2014	36.098
28.04.2014	35.941
29.04.2014	35.7108
30.04.2014	35.7246
01.05.2014	35.7029
02.05.2014	35.9001
05.05.2014	35.7968
06.05.2014	35.4449
07.05.2014	34.9977
08.05.2014	35.0842
09.05.2014	35.2823
12.05.2014	35.1458
13.05.2014	34.8975
14.05.2014	34.6745
15.05.2014	34.8234
16.05.2014	34.8183
19.05.2014	34.6012
20.05.2014	34.5776
21.05.2014	34.4418
22.05.2014	34.3991
23.05.2014	34.2105
26.05.2014	34.2493
27.05.2014	34.4621
28.05.2014	34.6253
29.05.2014	34.7124
30.05.2014	34.9531
02.06.2014	34.9664
03.06.2014	35.1094
04.06.2014	35.0803
05.06.2014	34.7656
06.06.2014	34.4671
09.06.2014	34.3805
10.06.2014	34.4032
11.06.2014	34.4309
12.06.2014	34.3782
13.06.2014	34.4628
16.06.2014	34.7048
17.06.2014	34.8714
18.06.2014	34.5924
19.06.2014	34.4321
20.06.2014	34.5263
23.06.2014	34.2132
24.06.2014	33.8246
25.06.2014	33.8119
26.06.2014	33.7716
27.06.2014	33.78
30.06.2014	34.0372
01.07.2014	34.3832
02.07.2014	34.3976
03.07.2014	34.3204
04.07.2014	34.5214
07.07.2014	34.485
08.07.2014	34.3153
09.07.2014	34.0387
10.07.2014	34.0403
11.07.2014	34.278
14.07.2014	34.3855
15.07.2014	34.4469
16.07.2014	34.4703
17.07.2014	35.225
18.07.2014	35.1918
21.07.2014	35.2727
22.07.2014	35.022
23.07.2014	34.8949
24.07.2014	35.0288
25.07.2014	35.205
28.07.2014	35.5642
29.07.2014	35.616
30.07.2014	35.6756
31.07.2014	35.745
01.08.2014	35.8463
04.08.2014	35.8896
05.08.2014	36.0971
06.08.2014	36.2287
07.08.2014	36.3743
08.08.2014	36.2431
11.08.2014	35.9981
12.08.2014	36.21
13.08.2014	36.0444
14.08.2014	35.9867
15.08.2014	36.2389
18.08.2014	36.1049
19.08.2014	36.2258
20.08.2014	36.3456
21.08.2014	36.1253
22.08.2014	36.1681
25.08.2014	36.2176
26.08.2014	36.2359
27.08.2014	36.2225
28.08.2014	36.7772
29.08.2014	37.1747
01.09.2014	37.3447
02.09.2014	37.507
03.09.2014	36.8989
04.09.2014	37.0467
05.09.2014	37.095
08.09.2014	37.0089
09.09.2014	37.0956
10.09.2014	37.3764
11.09.2014	37.5802
12.09.2014	37.804
15.09.2014	38.3809
16.09.2014	38.321
17.09.2014	38.4218
18.09.2014	38.5203
19.09.2014	38.4789
22.09.2014	38.7459
23.09.2014	38.6456
24.09.2014	38.2376
25.09.2014	38.5358
26.09.2014	39.2238
29.09.2014	39.505
30.09.2014	39.6543
01.10.2014	39.7409
02.10.2014	39.6695
03.10.2014	39.9899
06.10.2014	39.8727
07.10.2014	39.9946
08.10.2014	40.1962
09.10.2014	40.1602
10.10.2014	40.4239
13.10.2014	40.5629
14.10.2014	40.9289
15.10.2014	40.7578
16.10.2014	40.9301
17.10.2014	40.7114
20.10.2014	41.0269
21.10.2014	40.9746
22.10.2014	41.4119
23.10.2014	41.7941
24.10.2014	41.8964
27.10.2014	42.3512
28.10.2014	42.5358
29.10.2014	42.9277
30.10.2014	41.582
31.10.2014	43.0933
03.11.2014	43.5757
04.11.2014	43.7936
05.11.2014	44.9593
06.11.2014	46.699
07.11.2014	46.8156
10.11.2014	45.7046
11.11.2014	46.7875
12.11.2014	45.6855
13.11.2014	46.6341
14.11.2014	47.4055
17.11.2014	47.2918
18.11.2014	46.9437
19.11.2014	46.8321
20.11.2014	46.3724
21.11.2014	45.9221
24.11.2014	44.9243
25.11.2014	46.1364
26.11.2014	47.1541
27.11.2014	48.6823
28.11.2014	49.5753
01.12.2014	51.7532
02.12.2014	54.0698
03.12.2014	53.2763
04.12.2014	54.5755
05.12.2014	53.0491
08.12.2014	53.9875
09.12.2014	54.3988
10.12.2014	54.9855
11.12.2014	55.8341
12.12.2014	58.4226
15.12.2014	64.3789
16.12.2014	68.1876
17.12.2014	61.9926
18.12.2014	61.9708
19.12.2014	59.8746
22.12.2014	55.8132
23.12.2014	54.8687
24.12.2014	54.4273
25.12.2014	52.7136
26.12.2014	54.1896
29.12.2014	58.7835
30.12.2014	56.56
31.12.2014	60.9477
01.01.2015	58.0146
02.01.2015	58.9931
05.01.2015	61.8592
06.01.2015	63.3604
07.01.2015	63.1807
08.01.2015	60.3814
09.01.2015	62.2917
12.01.2015	63.3608
13.01.2015	65.4533
14.01.2015	64.8712
15.01.2015	65.3619
16.01.2015	65.5351
19.01.2015	65.0945
20.01.2015	65.4526
21.01.2015	65.4117
22.01.2015	64.3849
23.01.2015	63.9183
26.01.2015	68.6785
27.01.2015	67.7686
28.01.2015	68.0084
29.01.2015	69.2054
30.01.2015	69.6829
02.02.2015	68.5373
03.02.2015	65.4216
04.02.2015	68.1015
05.02.2015	66.7872
06.02.2015	67.0807
09.02.2015	65.9833
10.02.2015	65.6695
11.02.2015	65.3843
12.02.2015	65.5726
13.02.2015	63.6362
16.02.2015	63.3953
17.02.2015	63.4479
18.02.2015	61.7516
19.02.2015	62.088
20.02.2015	62.2466
23.02.2015	63.8991
24.02.2015	63.094
25.02.2015	61.6111
26.02.2015	61.3734
27.02.2015	61.971
02.03.2015	62.7317
03.03.2015	62.0827
04.03.2015	62.0164
05.03.2015	61.0783
06.03.2015	60.6081
09.03.2015	60.5321
10.03.2015	62.6315
11.03.2015	61.8631
12.03.2015	61.4473
13.03.2015	62.4107
16.03.2015	62.3728
17.03.2015	61.6304
18.03.2015	59.6221
19.03.2015	60.2651
20.03.2015	59.4688
23.03.2015	58.922
24.03.2015	57.9098
25.03.2015	57.5997
26.03.2015	57.4968
27.03.2015	58.025
30.03.2015	57.6886
31.03.2015	58.3707
01.04.2015	57.7842
02.04.2015	56.7666
03.04.2015	56.8343
06.04.2015	55.6234
07.04.2015	55.1864
08.04.2015	53.8042
09.04.2015	52.1134
10.04.2015	53.7334
13.04.2015	52.4314
14.04.2015	51.1042
15.04.2015	49.8815
16.04.2015	49.9556
17.04.2015	52.112
20.04.2015	53.5453
21.04.2015	53.866
22.04.2015	52.3499
23.04.2015	51.018
24.04.2015	51.0358
27.04.2015	52.165
28.04.2015	51.4809
29.04.2015	51.1623
30.04.2015	51.7257
01.05.2015	52.0568
04.05.2015	52.267
05.05.2015	50.6495
06.05.2015	50.9577
07.05.2015	50.4511
08.05.2015	51.0475
11.05.2015	51.3808
12.05.2015	50.107
13.05.2015	49.4525
14.05.2015	50.1994
15.05.2015	49.6807
18.05.2015	49.2255
19.05.2015	49.6757
20.05.2015	49.8992
21.05.2015	50.1071
22.05.2015	50.1304
25.05.2015	50.1449
26.05.2015	50.9757
27.05.2015	52.0816
28.05.2015	52.8508
29.05.2015	52.4828
01.06.2015	53.7174
02.06.2015	52.9878
03.06.2015	54.4467
04.06.2015	56.6445
05.06.2015	56.2818
08.06.2015	56.1529
09.06.2015	55.7023
10.06.2015	54.4979
11.06.2015	54.9047
12.06.2015	55.3768
15.06.2015	54.6623
16.06.2015	53.922
17.06.2015	53.7799
18.06.2015	53.5876
19.06.2015	54.1711
22.06.2015	54.0713
23.06.2015	53.98
24.06.2015	54.5932
25.06.2015	54.8335
26.06.2015	54.943
29.06.2015	55.8886
30.06.2015	55.4797
01.07.2015	55.9832
02.07.2015	55.6514
03.07.2015	56.1027
06.07.2015	57.0083
07.07.2015	56.8429
08.07.2015	57.6062
09.07.2015	57.2947
10.07.2015	56.5465
13.07.2015	56.6821
14.07.2015	56.5468
15.07.2015	57.0796
16.07.2015	57.1016
17.07.2015	57.0809
20.07.2015	57.096
21.07.2015	57.1042
22.07.2015	57.576
23.07.2015	58.0156
24.07.2015	58.7215
27.07.2015	59.7926
28.07.2015	60.1445
29.07.2015	58.8083
30.07.2015	59.8587
31.07.2015	61.8339
03.08.2015	63.6812
04.08.2015	63.226
05.08.2015	63.6059
06.08.2015	64.1545
07.08.2015	64.1477
10.08.2015	63.0805
11.08.2015	64.4085
12.08.2015	64.3724
13.08.2015	64.8351
14.08.2015	65.085
17.08.2015	65.6353
18.08.2015	65.9677
19.08.2015	66.7652
20.08.2015	68.1947
21.08.2015	69.3246
24.08.2015	71.0415
25.08.2015	69.1739
26.08.2015	69.0759
27.08.2015	66.0346
28.08.2015	65.3579
31.08.2015	64.357
01.09.2015	66.8054
02.09.2015	67.086
03.09.2015	66.5932
04.09.2015	68.6336
07.09.2015	69.2624
08.09.2015	68.0865
09.09.2015	68.6855
10.09.2015	67.8507
11.09.2015	68.1397
14.09.2015	67.6826
15.09.2015	66.9099
16.09.2015	65.5488
17.09.2015	65.6301
18.09.2015	66.6353
21.09.2015	66.1625
22.09.2015	66.1019
23.09.2015	66.8678
24.09.2015	66.1956
25.09.2015	65.5505
28.09.2015	66.4126
29.09.2015	66.0702
30.09.2015	65.5049
01.10.2015	65.825
02.10.2015	66.5433
05.10.2015	64.6789
06.10.2015	63.5581
07.10.2015	62.8998
08.10.2015	61.5147
09.10.2015	61.6419
12.10.2015	62.1429
13.10.2015	63.2035
14.10.2015	62.7708
15.10.2015	61.5063
16.10.2015	61.409
19.10.2015	62.4668
20.10.2015	62.2495
21.10.2015	63.1429
22.10.2015	62.6816
23.10.2015	62.5018
26.10.2015	63.1442
27.10.2015	65.3346
28.10.2015	64.061
29.10.2015	64.5144
30.10.2015	64.0868
02.11.2015	63.7903
03.11.2015	62.729
04.11.2015	63.3346
05.11.2015	63.5233
06.11.2015	64.6405
09.11.2015	64.767
10.11.2015	64.694
11.11.2015	65.5642
12.11.2015	66.8329
13.11.2015	66.8824
16.11.2015	65.4753
17.11.2015	65.2946
18.11.2015	64.9253
19.11.2015	64.6631
20.11.2015	64.8818
23.11.2015	65.9756
24.11.2015	65.5977
25.11.2015	65.6755
26.11.2015	65.9614
27.11.2015	66.5672
30.11.2015	66.557
01.12.2015	66.8073
02.12.2015	67.5178
03.12.2015	67.6302
04.12.2015	68.1745
07.12.2015	69.588
08.12.2015	69.6065
09.12.2015	69.4609
10.12.2015	68.9152
11.12.2015	70.5226
14.12.2015	70.5894
15.12.2015	70.0947
16.12.2015	70.5395
17.12.2015	71.355
18.12.2015	70.8966
21.12.2015	71.4141
22.12.2015	71.3951
23.12.2015	69.8823
24.12.2015	70.4234
30.12.2015	73.3778
31.12.2015	72.6712
04.01.2016	73.1055
05.01.2016	73.5125
06.01.2016	74.8393
07.01.2016	74.9356
08.01.2016	74.9142
11.01.2016	76.336
12.01.2016	77.1127
13.01.2016	76.809
14.01.2016	76.2087
15.01.2016	77.8554
18.01.2016	79.4733
19.01.2016	78.8822
20.01.2016	81.578
21.01.2016	82.6031
22.01.2016	78.2655
25.01.2016	80.2949
26.01.2016	78.9742
27.01.2016	78.22
28.01.2016	76.4475
29.01.2016	75.6925
01.02.2016	77.4718
02.02.2016	79.9854
03.02.2016	76.9433
04.02.2016	76.996
05.02.2016	77.7046
08.02.2016	78.1261
09.02.2016	79.8353
10.02.2016	79.4053
11.02.2016	80.2036
12.02.2016	78.8348
15.02.2016	77.1402
16.02.2016	78.1195
17.02.2016	75.1513
18.02.2016	76.5474
19.02.2016	77.1471
22.02.2016	75.317
23.02.2016	76.4313
24.02.2016	75.909
25.02.2016	75.473
26.02.2016	76.5035
29.02.2016	75.3516
01.03.2016	73.4633
02.03.2016	73.1946
03.03.2016	73.2139
04.03.2016	72.014
07.03.2016	71.6202
08.03.2016	73.0017
09.03.2016	71.2314
10.03.2016	71.5272
11.03.2016	69.8389
14.03.2016	70.1678
15.03.2016	71.0889
16.03.2016	69.3581
17.03.2016	68.256
18.03.2016	68.37
21.03.2016	67.9643
22.03.2016	67.6106
23.03.2016	68.7928
24.03.2016	68.6918
25.03.2016	68.3061
28.03.2016	68.6797
29.03.2016	68.3777
30.03.2016	68.4207
31.03.2016	67.0264
01.04.2016	67.813
04.04.2016	68.7045
05.04.2016	68.6391
06.04.2016	67.7965
07.04.2016	68.2981
08.04.2016	67.2485
11.04.2016	66.8181
12.04.2016	65.7529
13.04.2016	66.4042
14.04.2016	66.23
15.04.2016	66.615
18.04.2016	66.3507
19.04.2016	66.0073
20.04.2016	65.2964
21.04.2016	66.88
22.04.2016	66.6965
25.04.2016	66.7082
26.04.2016	65.5604
27.04.2016	65.25
28.04.2016	64.8688
29.04.2016	64.8911
02.05.2016	65.3622
03.05.2016	66.4805
04.05.2016	66.813
05.05.2016	66.0382
06.05.2016	66.2949
09.05.2016	66.6615
10.05.2016	66.391
11.05.2016	65.1645
12.05.2016	65.033
13.05.2016	65.5825
16.05.2016	65.0639
17.05.2016	64.9238
18.05.2016	66.3223
19.05.2016	66.9012
20.05.2016	66.9921
23.05.2016	67.2604
24.05.2016	66.3566
25.05.2016	65.5172
26.05.2016	65.9952
27.05.2016	66.0715
30.05.2016	65.6679
31.05.2016	66.8564
01.06.2016	67.244
02.06.2016	67.0655
03.06.2016	65.4577
06.06.2016	65.403
07.06.2016	64.7717
08.06.2016	63.7488
09.06.2016	64.4473
10.06.2016	65.6145
13.06.2016	65.7372
14.06.2016	66.1811
15.06.2016	65.6545
16.06.2016	65.8317
17.06.2016	64.8782
20.06.2016	64.4917
21.06.2016	64.0279
22.06.2016	64.9448
23.06.2016	63.7771
24.06.2016	65.2586
27.06.2016	65.6543
28.06.2016	64.4799
29.06.2016	63.8362
30.06.2016	63.9875
01.07.2016	63.8866
04.07.2016	64.239
05.07.2016	64.5244
06.07.2016	64.4895
07.07.2016	64.7157
08.07.2016	63.9765
11.07.2016	64.3589
12.07.2016	63.9085
13.07.2016	64.0585
14.07.2016	63.0325
15.07.2016	63.7977
18.07.2016	62.9598
19.07.2016	63.6219
20.07.2016	63.9445
21.07.2016	64.4341
22.07.2016	64.9149
25.07.2016	65.5594
26.07.2016	66.0432
27.07.2016	65.9195
28.07.2016	67.0241
29.07.2016	66.063
01.08.2016	67.106
02.08.2016	66.9452
03.08.2016	66.3526
04.08.2016	65.8023
05.08.2016	65.5859
08.08.2016	64.7324
09.08.2016	64.8433
10.08.2016	65.0386
11.08.2016	64.459
12.08.2016	64.8233
